timestamp,value
0.0,-0.0017115907557270578
0.01,2.496217016106838
0.02,4.999157082955568
0.03,7.49569006454519
0.04,9.999289391776987
0.05,12.495000120297542
0.06,15.008249050355642
0.07,17.49882248748618
0.08,19.999506858102787
0.09,22.504575916315837
0.1,24.996711062587273
0.11,27.49917081906706
0.12,29.99517737599287
0.13,32.499548773538834
0.14,34.998867690819125
0.15,37.50748070435766
0.16,39.998773237758684
0.17,42.489325453639395
0.18,45.00318816005785
0.19,47.49791714464881
0.2,49.99866204232314
0.21,52.494760960669204
0.22,55.00976480937534
0.23,57.49075949004162
0.24,59.99998070946711
0.25,62.499697287742634
0.26,64.99989749044019
0.27,67.49850566715271
0.28,70.00135527124618
0.29,72.50352036890398
0.3,75.00275136551444
0.31,77.50247208711708
0.32,80.00579818593248
0.33,82.50287880898917
0.34,84.9997844267712
0.35000000000000003,87.49863840128623
0.36,89.99533114415254
0.37,92.5008594045642
0.38,95.00120092357231
0.39,97.50227604219249
0.4,99.99830489773271
0.41000000000000003,102.5050073016923
0.42,105.00093764954921
0.43,107.49174794321269
0.44,110.00045105568137
0.45,112.49766190633808
0.46,114.9978323792151
0.47000000000000003,117.49082958613761
0.48,119.99773686630937
0.49,122.50088235549553
0.5,0.007511637204953453
0.51,2.4957495810103723
0.52,5.009221338798027
0.53,7.499332922455356
0.54,9.991314850968921
0.55,12.493935880541354
0.56,15.001598370181023
0.5700000000000001,17.49871987694896
0.58,20.003151328649516
0.59,22.49620371541686
0.6,25.00405565352008
0.61,27.504204981880267
0.62,29.996412081178736
0.63,32.49728253670151
0.64,35.009600931889345
0.65,37.49909534531027
0.66,39.997699086856855
0.67,42.49910369722307
0.68,45.003475375890616
0.6900000000000001,47.504864646357035
0.7000000000000001,50.00657880019276
0.71,52.50672297053378
0.72,55.00679291382708
0.73,57.49901970287362
0.74,60.00001260028708
0.75,62.50271914019998
0.76,64.99239002705822
0.77,67.50673943371973
0.78,70.00248398313994
0.79,72.49237457000997
0.8,74.99850786879159
0.81,77.50517582576765
0.8200000000000001,80.0001338563164
0.8300000000000001,82.49627116907935
0.84,84.99691386853183
0.85,87.49525926897657
0.86,89.99987805375122
0.87,92.49649394128788
0.88,95.00306112505672
0.89,97.49817800864747
0.9,99.99920952777377
0.91,102.49187851902151
0.92,105.00257716771829
0.93,107.4937037694915
0.9400000000000001,110.00567030652896
0.9500000000000001,112.49474832591139
0.96,115.00633109721528
0.97,117.498467631819
0.98,120.00782719675735
0.99,122.49709887680449
1.0,-0.0050534631411032
1.01,2.498890520131446
1.02,4.993669891591939
1.03,7.495152591218256
1.04,10.000373869722004
1.05,12.48932162194194
1.06,15.004986890701547
1.07,17.5049479158236
1.08,20.004737407044146
1.09,22.510070720702732
1.1,25.0067866003714
1.11,27.492751971409827
1.12,29.996926700032844
1.1300000000000001,32.48932611127867
1.1400000000000001,35.002950487261735
1.1500000000000001,37.49506119362704
1.16,40.00295859203649
1.17,42.501760801912866
1.18,45.00952319108862
1.19,47.499436385754926
1.2,50.0074031000433
1.21,52.50540299015532
1.22,55.003131639536214
1.23,57.50185209999422
1.24,59.99762395361411
1.25,62.4966232505616
1.26,65.00129179800618
1.27,67.49224442278269
1.28,70.00659186163138
1.29,72.49691419254957
1.3,75.0022732697144
1.31,77.49888489900096
1.32,80.01225956501959
1.33,82.50542171722704
1.34,84.99890648059602
1.35,87.49612625384937
1.36,89.99286135993806
1.37,92.49959451790932
1.3800000000000001,94.99493376559607
1.3900000000000001,97.50513302933511
